id,amount_requested,amount_funded_by_investor,interest_rate,loan_length,loan_purpose,debt_to_income_ratio,home_ownership,monthly_income,open_credit_lines,revolving_credit_balance,inquiries_in_last_six_mths,employment_length
2386,10000,10000,0.13,36,car,0.06,RENT,4583,6,2432,1,4
30138,25000,25000,0.15,60,debt_consolidation,0.18,MORTGAGE,8917,10,22566,1,10
28764,5000,5000,0.14,60,debt_consolidation,0.11,MORTGAGE,3083,5,1073,2,2
12007,6000,5996.63,0.14,60,major_purchase,0.21,MORTGAGE,2700,10,10932,2,2
9061,10000,10000,0.14,36,debt_consolidation,0.12,RENT,2541.67,4,13667,0,8
79907,5375,5325,0.07,36,debt_consolidation,0.21,RENT,3000,7,5640,0,3
17217,19000,18898.03,0.16,60,debt_consolidation,0.22,RENT,4333.33,5,23016,1,2
3893,5500,5500,0.12,36,credit_card,0.18,RENT,3583.33,8,5668,3,1
52929,10000,10000,0.11,36,debt_consolidation,0.18,RENT,5833.33,10,16894,0,4
10205,8800,8800,0.13,60,major_purchase,0.03,MORTGAGE,2500,3,607,0,2
13809,9500,9475,0.16,60,credit_card,0.25,RENT,6000,6,14621,2,10
16035,12000,9294.21,0.06,36,debt_consolidation,0.09,MORTGAGE,6700,20,11686,0,5
43936,16500,16500,0.12,36,credit_card,0.11,MORTGAGE,7250,8,17247,2,10
36217,25000,24875,0.12,60,debt_consolidation,0.13,MORTGAGE,6250,5,18591,0,10
91571,24000,24000,0.12,36,debt_consolidation,0.16,RENT,4500,8,29098,1,10
16414,7000,6875,0.1,36,major_purchase,0.14,RENT,5000,5,1364,2,10
37386,1200,1200,0.18,36,other,0.24,RENT,1700,2,0,3,4
96208,24175,24175,0.13,36,home_improvement,0.08,RENT,6250,8,4681,1,10
52255,2800,2800,0.08,36,credit_card,0.17,RENT,3583.33,12,5182,0,2
33923,4000,4000,0.12,60,car,0.13,RENT,3500,6,5915,0,3
93139,10000,10000,0.12,36,debt_consolidation,0.11,MORTGAGE,7500,6,24924,0,10
60943,7125,7125,0.1,36,debt_consolidation,0.05,RENT,2946.67,6,5015,1,6
797,10000,9325,0.08,36,other,0.06,MORTGAGE,6666.67,10,3248,0,1
98156,10000,10000,0.13,36,credit_card,0.05,RENT,6250,5,9620,1,2
61906,4400,4398.89,0.15,36,debt_consolidation,0.22,RENT,4625,8,5707,1,6
85861,10000,10000,0.12,36,debt_consolidation,0.12,RENT,4166.67,7,9817,1,4
98601,9450,9450,0.12,36,credit_card,0.34,RENT,2750,17,14246,0,6
58433,3500,3500,0.08,36,other,0.02,MORTGAGE,7500,4,6944,0,9
40639,24000,24000,0.13,60,home_improvement,0.22,MORTGAGE,10000,17,42996,0,5
31995,11750,11750,0.11,36,debt_consolidation,0.1,RENT,4583.33,6,5613,0,3
60151,30000,24800,0.1,36,home_improvement,0.02,MORTGAGE,9583.33,7,4454,3,10
60695,12000,12000,0.19,36,debt_consolidation,0.27,MORTGAGE,13333.33,18,62069,0,5
88646,13000,13000,0.14,36,debt_consolidation,0.18,MORTGAGE,7916.67,14,10723,3,8
103384,5000,5000,0.13,36,educational,0.11,RENT,3800,4,1575,4,3
87526,15000,15000,0.14,36,debt_consolidation,0.16,RENT,9166.67,15,24563,1,1
20799,16000,15975,0.13,60,major_purchase,0.07,MORTGAGE,5000,10,1132,2,1
24675,12000,11975,0.15,60,home_improvement,0.14,MORTGAGE,7083.33,7,3923,2,7
85918,10050,10050,0.14,36,debt_consolidation,0.08,OTHER,7266.67,8,24281,0,2
25786,35000,25850,0.15,60,major_purchase,0.23,MORTGAGE,10000,13,13651,1,10
76078,30000,30000,0.23,60,debt_consolidation,0.31,RENT,7500,12,29756,0,10
6363,24250,24175,0.12,36,debt_consolidation,0.22,OWN,5000,15,100842,1,1
40971,16000,16000,0.06,36,credit_card,0.06,RENT,12916.67,8,26635,1,10
3755,9000,8996.01,0.15,36,debt_consolidation,0.24,RENT,5166.67,7,15149,1,1
12350,17000,16750,0.11,60,car,0.18,MORTGAGE,8500,9,10324,3,5
17,5400,200,0.08,36,educational,0.03,RENT,666.67,4,1321,0,1
79041,12000,12000,0.12,36,debt_consolidation,0.27,RENT,3833.33,15,6038,0,4
57986,2000,2000,0.17,36,debt_consolidation,0.09,RENT,1666.67,5,4595,2,n/a
40027,24000,24000,0.13,36,other,0.2,RENT,4583.33,5,21377,0,5
80804,16800,16800,0.22,60,debt_consolidation,0.14,MORTGAGE,4000,12,12179,1,10
62160,3000,3000,0.17,36,credit_card,0.23,RENT,2750,9,7648,3,4
39128,3500,3500,0.13,36,major_purchase,0.05,MORTGAGE,7083,6,11616,0,10
22200,4000,3910.45,0.08,36,home_improvement,0.21,MORTGAGE,3600,4,594,0,10
68824,16000,15975,0.16,36,debt_consolidation,0.33,OWN,3333.33,10,24134,1,2
21164,8800,8800,0.18,60,debt_consolidation,0.14,RENT,2916.67,5,7794,2,2
67672,19725,19725,0.08,36,debt_consolidation,0.06,MORTGAGE,6916.67,9,16173,3,7
42953,19750,19725,0.16,36,debt_consolidation,0.24,MORTGAGE,5166.67,12,33368,2,10
18017,19750,19725,0.21,60,debt_consolidation,0.15,RENT,4000,4,1948,1,3
17955,10000,10000,0.16,36,home_improvement,0.02,MORTGAGE,10000,3,5624,0,10
1034,5000,212,0.09,36,debt_consolidation,0.02,RENT,2600,13,814,0,8
62763,9600,9600,0.07,36,debt_consolidation,0.04,RENT,4333.33,7,1039,1,3
65518,30000,29975,0.21,60,debt_consolidation,0.15,MORTGAGE,12500,12,24124,2,10
39131,7000,7000,0.12,36,credit_card,0.15,RENT,7083.33,15,16049,2,10
54010,8400,8400,0.11,36,debt_consolidation,0.08,RENT,2083.33,7,4282,1,9
66459,5600,5600,0.14,36,debt_consolidation,0.25,RENT,3333.33,8,17471,1,4
9839,20000,13175,0.08,60,car,0.13,MORTGAGE,19583,9,5213,0,4
56271,15000,15000,0.12,36,vacation,0.03,RENT,3166.67,5,3338,0,3
13609,17500,17500,0.13,60,debt_consolidation,0.23,RENT,3500,6,17734,0,1
51025,32400,212,0.12,60,home_improvement,0.01,MORTGAGE,8750,4,7,0,5
80125,12000,11975,0.12,36,debt_consolidation,0.11,RENT,7083.33,11,20601,0,4
104069,10000,9875,0.14,36,other,0.16,RENT,2250,3,13398,4,10
9162,12300,12275,0.08,36,debt_consolidation,0.22,MORTGAGE,4738.67,18,10666,2,5
93455,15000,15000,0.11,36,credit_card,0.16,MORTGAGE,8750,9,15207,0,10
102308,5000,4446.5,0.12,36,debt_consolidation,0.21,RENT,2500,14,14536,4,3
86201,20000,20000,0.13,36,credit_card,0.15,RENT,14166.67,17,34115,0,3
72515,21725,21725,0.16,36,credit_card,0.29,MORTGAGE,9166.67,15,68397,2,10
23214,5000,5000,0.1,60,car,0.09,RENT,4000,6,3448,0,1
86134,10300,10300,0.09,36,debt_consolidation,0.33,MORTGAGE,2583.33,19,12475,0,7
70024,14400,14400,0.2,36,debt_consolidation,0.19,MORTGAGE,4166.67,7,10042,3,9
31014,15000,15000,0.16,36,credit_card,0.15,RENT,6294.25,11,20270,1,3
89438,35000,35000,0.2,60,credit_card,0.22,MORTGAGE,13333.33,12,46937,0,3
80444,7000,7000,0.16,36,debt_consolidation,0.12,MORTGAGE,3166.67,11,6658,2,3
34262,12500,12500,0.16,60,debt_consolidation,0.14,RENT,5300,7,11439,3,5
79308,18000,18000,0.12,36,debt_consolidation,0.1,RENT,6666.67,13,17773,0,7
3162,6000,6000,0.12,36,debt_consolidation,0.1,RENT,4166.67,13,15377,1,10
42828,16000,16000,0.09,36,credit_card,0.15,RENT,5750,7,14431,0,6
72220,35000,34950,0.23,60,debt_consolidation,0.16,MORTGAGE,8333.33,8,11229,1,10
51394,10000,10000,0.07,36,home_improvement,0.03,RENT,13166.67,13,5643,0,2
69651,21000,21000,0.25,60,credit_card,0.26,RENT,9166.67,25,17811,1,5
54274,8000,8000,0.12,36,home_improvement,0.08,MORTGAGE,4166.67,6,7419,1,n/a
37228,33600,32058.53,0.2,60,debt_consolidation,0.14,MORTGAGE,20000,12,17285,0,2
2178,11050,10878.55,0.15,36,debt_consolidation,0.15,RENT,5250,12,27780,1,1
76450,16000,16000,0.15,36,debt_consolidation,0.19,MORTGAGE,7666.67,16,43692,1,10
37585,15000,15000,0.15,60,credit_card,0.17,RENT,4583.33,4,13115,1,8
73523,12000,12000,0.14,36,debt_consolidation,0.14,MORTGAGE,8000,13,12968,1,3
103275,4000,3975,0.15,36,house,0.05,RENT,1700,4,2381,5,1
45094,12000,12000,0.18,36,other,0.2,RENT,5129,8,8923,0,5
18688,12000,12000,0.1,36,debt_consolidation,0.12,MORTGAGE,10333.33,16,8987,0,5
27095,7500,7500,0.05,36,home_improvement,0.22,MORTGAGE,2583.33,11,2160,0,10
14887,24000,23568.65,0.08,36,credit_card,0.14,MORTGAGE,11666.67,10,33122,0,4
74945,16000,16000,0.15,36,debt_consolidation,0.2,RENT,6000,11,10915,1,7
48854,12200,12200,0.21,60,credit_card,0.09,RENT,6666.67,9,17282,0,10
82729,12000,12000,0.1,36,debt_consolidation,0.12,RENT,8054.5,13,14986,0,10
89068,12000,12000,0.15,36,debt_consolidation,0.26,OWN,3333.33,9,10310,0,n/a
31343,9800,9775,0.06,36,debt_consolidation,0.14,MORTGAGE,6666.67,5,11466,0,3
11258,7000,7000,0.15,36,debt_consolidation,0.11,MORTGAGE,6833,11,5537,1,7
32181,1000,10000,0.12,36,moving,0.02,RENT,5500,3,5623,0,4
62270,10000,10000,0.13,36,credit_card,0.19,MORTGAGE,4958.33,9,24598,1,2
29653,17000,16975,0.12,60,debt_consolidation,0.13,MORTGAGE,4666.67,17,11677,2,10
57430,18000,17975,0.19,60,debt_consolidation,0.16,MORTGAGE,4666.67,14,14878,3,10
840,15600,6575,0.12,36,debt_consolidation,0.07,MORTGAGE,15000,14,20237,3,2
1439,16750,9445.58,0.12,36,credit_card,0.25,RENT,3750,6,28116,1,10
74632,7200,7200,0.12,36,debt_consolidation,0.19,OWN,3208.33,8,9849,0,1
30753,1500,1500,0.13,36,other,0.21,MORTGAGE,5000,15,38176,1,4
79198,13600,13600,0.12,36,credit_card,0.21,MORTGAGE,5416.67,15,17117,0,10
48489,30000,30000,0.24,60,debt_consolidation,0.11,RENT,11250,12,41592,0,6
98141,10000,10000,0.18,36,debt_consolidation,0.26,RENT,2500,6,17543,1,7
103353,10000,9850,0.1,36,debt_consolidation,0.14,MORTGAGE,5916.67,8,6639,4,1
37906,10000,10000,0.12,36,debt_consolidation,0.06,MORTGAGE,3746.58,5,9005,0,2
3178,7000,6975,0.13,36,car,0.22,MORTGAGE,3041.67,13,15394,1,1
33208,4700,4700,0.08,36,renewable_energy,0.11,RENT,3416.67,3,2297,0,10
32809,21200,21200,0.1,36,debt_consolidation,0.25,MORTGAGE,7916.67,18,7252,0,1
80071,15000,14875,0.19,36,debt_consolidation,0.14,RENT,5000,12,10679,1,1
22637,2800,2800,0.14,36,debt_consolidation,0,MORTGAGE,3458,3,0,2,10
103450,15000,14875,0.13,36,wedding,0.14,MORTGAGE,4166.67,11,8014,4,2
91807,24925,24925,0.11,60,debt_consolidation,0.25,MORTGAGE,6250,20,19245,0,4
34367,15000,15000,0.12,36,debt_consolidation,0.21,OWN,5416.67,20,25464,0,4
33046,9100,9100,0.06,36,house,0.15,MORTGAGE,3500,18,4315,1,10
79981,12000,11950,0.12,36,credit_card,0.23,RENT,5416.67,7,13234,0,4
63703,16250,16250,0.23,60,other,0.12,OWN,4300,10,16444,0,n/a
86783,25000,25000,0.18,60,debt_consolidation,0.1,RENT,7666.67,12,14631,2,3
90684,30000,30000,0.15,36,debt_consolidation,0.07,MORTGAGE,9000,8,19430,0,9
1316,4800,544.89,0.12,36,credit_card,0.13,MORTGAGE,7083.33,21,44198,0,10
54430,3000,3000,0.12,36,major_purchase,0.15,RENT,6333.33,13,8682,0,4
4691,17000,16650,0.12,36,debt_consolidation,0.16,MORTGAGE,5292,9,21441,1,10
8716,12000,12000,0.18,36,debt_consolidation,0.22,MORTGAGE,5833.33,10,11074,3,2
88420,27575,27575,0.19,60,home_improvement,0.11,MORTGAGE,13125,16,25980,1,6
73164,5000,5000,0.09,36,credit_card,0.21,RENT,3000,4,12841,0,3
59593,9000,9000,0.13,36,debt_consolidation,0.13,RENT,3466.67,13,11103,0,7
12157,12000,11650,0.13,60,car,0.21,MORTGAGE,5683,15,21583,2,3
57551,16500,16500,0.08,36,debt_consolidation,0.27,RENT,4583.33,11,8176,1,1
2768,18000,13003.66,0.12,36,debt_consolidation,0.22,MORTGAGE,6000,16,23518,2,9
34282,30000,29975,0.19,60,debt_consolidation,0.04,MORTGAGE,5833.33,7,9249,0,7
55478,30000,29975,0.21,60,debt_consolidation,0.11,RENT,7083.33,12,9121,0,10
3362,10000,7945.17,0.13,36,debt_consolidation,0.24,RENT,3583.33,16,10193,0,2
88001,12000,12000,0.16,36,credit_card,0.09,MORTGAGE,10000,11,22312,1,10
74388,10000,10000,0.1,36,other,0.13,RENT,4285.5,17,11724,0,1
46215,3800,3800,0.15,36,debt_consolidation,0.23,RENT,3666.67,11,13883,1,1
98493,18775,18775,0.1,36,debt_consolidation,0.25,MORTGAGE,5850,20,27573,0,3
79371,7200,7200,0.17,36,debt_consolidation,0.2,RENT,2500,14,4539,1,1
31004,25450,25425,0.14,60,credit_card,0.26,RENT,4416.67,13,31828,2,3
14434,6000,5975,0.11,36,small_business,0.21,OWN,5750,18,21440,0,10
28732,8000,8000,0.06,36,home_improvement,0.1,MORTGAGE,7250,6,4938,0,10
41109,10000,10000,0.14,36,debt_consolidation,0.17,MORTGAGE,4083.33,15,6418,2,6
41813,4800,4800,0.15,60,other,0.22,RENT,3333,7,4147,2,3
75793,7000,7000,0.12,36,debt_consolidation,0.12,RENT,5166.67,12,10513,0,6
87367,9975,9975,0.08,36,debt_consolidation,0.07,MORTGAGE,5000,17,9773,2,5
59735,30075,30050,0.23,60,debt_consolidation,0.22,MORTGAGE,5083.33,17,20976,1,4
28642,10000,10000,0.11,36,major_purchase,0.17,MORTGAGE,8333.33,9,92399,0,10
80359,30000,30000,0.12,60,debt_consolidation,0.11,MORTGAGE,5833.33,8,10787,0,10
96479,16000,16000,0.17,60,debt_consolidation,0.08,RENT,4666.67,9,15200,0,10
66710,21200,21175,0.18,36,credit_card,0.31,RENT,4500,15,17250,0,10
12150,6500,6500,0.08,36,other,0.02,MORTGAGE,3208.33,5,269,0,10
59160,19000,19000,0.1,36,debt_consolidation,0.16,RENT,3833.33,10,22033,1,7
2148,6500,5329.76,0.12,36,debt_consolidation,0.09,RENT,1750,8,9317,1,6
100595,1500,1500,0.21,36,other,0.14,RENT,3583.33,7,4747,1,1
74460,24000,24000,0.24,60,debt_consolidation,0.25,MORTGAGE,11666.67,21,9733,3,10
81422,20000,20000,0.19,36,debt_consolidation,0.17,RENT,8333.33,9,31870,2,1
39548,10000,10000,0.13,36,credit_card,0.06,MORTGAGE,4166.67,5,8899,2,10
338,10000,6350,0.09,36,credit_card,0,RENT,13750,5,45,0,2
71492,10000,10000,0.11,60,debt_consolidation,0.16,RENT,3250,5,11319,1,6
39989,9000,9000,0.2,60,debt_consolidation,0.16,MORTGAGE,4333.33,9,5015,0,6
7558,4200,4200,0.11,36,debt_consolidation,0.07,MORTGAGE,2750,12,4898,1,5
77844,6625,6625,0.18,36,debt_consolidation,0.33,RENT,2916.67,13,11369,0,1
36497,15000,15000,0.16,36,house,0.04,MORTGAGE,8833.33,6,113,3,8
33013,3825,3825,0.14,36,debt_consolidation,0.25,RENT,2495.83,8,4560,1,4
15538,4200,4200,0.09,36,home_improvement,0.16,MORTGAGE,7000,8,7167,0,10
101027,17325,17325,0.09,36,credit_card,0.18,MORTGAGE,3333.33,17,11327,0,9
79542,25000,25000,0.18,60,debt_consolidation,0.28,MORTGAGE,8606.56,11,15210,3,5
25800,8000,7925,0.17,36,debt_consolidation,0.19,RENT,2083.33,4,20802,0,10
87287,12000,12000,0.07,36,debt_consolidation,0.12,RENT,4416.67,12,4117,1,3
33228,5000,5000,0.06,36,credit_card,0.16,RENT,3125,11,4557,0,6
27391,14000,14000,0.1,36,debt_consolidation,0.17,RENT,4583.33,4,25,0,2
49367,30000,30000,0.23,36,debt_consolidation,0.18,RENT,8791.67,13,28012,2,6
93501,10750,10750,0.09,36,debt_consolidation,0.06,OWN,2750,5,4693,0,5
32119,24000,23772.15,0.13,60,home_improvement,0.16,MORTGAGE,8333.33,24,56984,0,n/a
70177,10000,10000,0.15,36,debt_consolidation,0.2,MORTGAGE,6041.67,7,6458,0,1
77324,16550,16550,0.17,36,debt_consolidation,0.33,MORTGAGE,4333.33,15,12163,1,10
31805,3300,3300,0.06,36,home_improvement,0.11,MORTGAGE,2500,9,11144,0,2
84318,8000,8000,0.14,36,debt_consolidation,0.21,OWN,3500,12,7498,0,1
27415,35000,32117,0.17,60,debt_consolidation,0.17,RENT,5416.67,5,39934,0,1
40866,14000,14000,0.11,36,debt_consolidation,0.25,RENT,3200,7,21214,1,5
91596,18000,18000,0.09,60,debt_consolidation,0.05,MORTGAGE,8333.33,8,5211,1,6
25235,10000,9999.71,0.13,60,other,0.18,RENT,2500,8,3822,2,8
32747,3600,3600,0.17,36,vacation,0.13,RENT,8750,8,51176,1,1
17370,12000,10928.83,0.06,36,home_improvement,0.02,MORTGAGE,8000,12,5193,0,2
71470,4200,4200,0.2,60,other,0.29,RENT,3166.67,16,7728,3,1
5062,4200,4200,0.15,36,educational,0.15,RENT,6333.33,11,15578,0,1
28205,11200,11200,0.22,60,debt_consolidation,0.06,RENT,5583.33,12,7952,2,10
28976,15000,15000,0.16,36,debt_consolidation,0.08,RENT,4583,10,15821,0,2
25084,12100,12100,0.12,36,small_business,0.25,RENT,8750,10,1642,1,1
14156,14000,13975,0.14,60,vacation,0.1,RENT,3145.83,8,3449,0,1
25665,4900,4900,0.06,36,home_improvement,0.07,MORTGAGE,2666.67,5,3455,1,4
83794,19200,19200,0.12,36,credit_card,0.3,OWN,3583.33,11,29797,0,8
52698,8500,8500,0.1,36,debt_consolidation,0.07,MORTGAGE,5333.33,10,3432,0,10
7255,12000,11875,0.08,36,educational,0.15,RENT,3333.33,8,1357,0,2
44426,21000,21000,0.19,60,credit_card,0.14,MORTGAGE,6000,10,17008,1,10
24464,35000,24868.47,0.18,60,home_improvement,0.06,MORTGAGE,14000,7,3936,0,10
86039,10000,10000,0.12,36,credit_card,0.16,OWN,3833.33,6,4734,0,10
23944,10000,9975,0.18,60,car,0.09,RENT,4300,4,37,1,10
86982,12000,12000,0.18,36,debt_consolidation,0.09,OWN,5746,12,9561,0,4
28231,12000,10325,0.12,60,debt_consolidation,0.07,RENT,4166.67,11,5934,0,4
13795,4000,3945.6,0.07,36,moving,0.24,RENT,3350,6,627,1,1
70193,20000,20000,0.2,60,debt_consolidation,0.25,MORTGAGE,5416.67,12,33166,0,10
47862,24375,24375,0.14,36,debt_consolidation,0.14,MORTGAGE,11500,16,35461,0,10
1336,7500,4538.17,0.09,36,other,0.05,RENT,5000,10,8575,1,8
51954,9550,9550,0.11,36,debt_consolidation,0.14,MORTGAGE,4000,8,9128,0,3
49851,25000,24975,0.21,60,debt_consolidation,0.1,RENT,5077.58,6,17946,0,10
5468,3600,3600,0.13,36,debt_consolidation,0.02,MORTGAGE,6333,6,12135,3,1
21651,10000,10000,0.11,36,debt_consolidation,0.2,RENT,6083.33,3,924,0,1
59355,20000,20000,0.07,36,debt_consolidation,0.11,RENT,10333.33,8,12632,0,6
52708,35000,35000,0.11,36,home_improvement,0.09,MORTGAGE,8300,7,4421,1,10
45529,12000,12000,0.12,36,credit_card,0.07,MORTGAGE,10416.67,10,31489,1,2
102356,5600,2025.01,0.15,36,other,0.21,RENT,6083.33,7,2166,2,2
60190,20000,20000,0.08,36,debt_consolidation,0.08,MORTGAGE,15000,11,14621,2,1
91073,18000,18000,0.1,36,debt_consolidation,0.26,MORTGAGE,5925,14,23378,0,10
13378,8000,7575,0.08,36,debt_consolidation,0.04,MORTGAGE,2430,5,2783,0,2
52665,4000,4000,0.1,36,debt_consolidation,0.16,MORTGAGE,4166.67,17,13745,1,10
33010,6000,5975,0.08,36,small_business,0.19,RENT,2100,9,4847,0,3
60968,15000,15000,0.18,36,debt_consolidation,0.13,MORTGAGE,4333.33,9,17264,0,10
58987,20950,20950,0.14,60,major_purchase,0.09,RENT,6666.67,7,5680,1,1
50673,10625,10625,0.08,36,debt_consolidation,0.22,MORTGAGE,3333.33,15,15946,0,10
68284,9000,9000,0.1,60,other,0.15,RENT,3500,5,3135,0,2
4211,20000,11800,0.11,36,debt_consolidation,0.24,MORTGAGE,4166.67,11,24123,1,1
82804,25800,25800,0.13,36,credit_card,0.19,RENT,4833.33,7,31427,0,4
42421,10000,10000,0.07,36,debt_consolidation,0.11,OWN,4166.67,20,10385,1,6
3025,12000,7595.31,0.12,36,small_business,0.11,RENT,3333.33,7,17495,0,1
65055,18650,18650,0.2,36,debt_consolidation,0.2,MORTGAGE,4833.33,12,17740,0,10
76355,10000,10000,0.12,36,credit_card,0.17,MORTGAGE,3816.67,8,10830,2,7
33155,14000,14000,0.17,36,credit_card,0.1,MORTGAGE,12083.33,13,28318,0,1
72641,14000,14000,0.14,36,small_business,0.28,RENT,9166.67,17,18813,3,8
104001,14400,13714.83,0.18,60,debt_consolidation,0.07,RENT,5000,6,715,4,3
69437,8000,8000,0.14,36,debt_consolidation,0.15,RENT,3108,3,3072,0,8
5511,12000,11925,0.12,36,moving,0.16,RENT,10250,15,46336,2,5
62057,24375,24375,0.13,36,debt_consolidation,0.11,OWN,10416.67,11,19981,0,6
33008,3500,3500,0.08,36,other,0.22,MORTGAGE,7247,11,9592,0,1
45527,7900,7900,0.14,36,debt_consolidation,0.08,RENT,3000,5,8990,0,2
78288,10000,10000,0.12,36,debt_consolidation,0.2,RENT,3640,11,13124,0,10
32628,10400,10375,0.18,60,small_business,0.09,RENT,7110.42,8,856,0,10
9708,7500,7450,0.07,36,debt_consolidation,0.09,MORTGAGE,2916.67,6,7962,0,2
66199,18800,18800,0.14,60,debt_consolidation,0.31,RENT,5000,13,16397,0,8
62657,21000,21000,0.13,36,debt_consolidation,0.18,MORTGAGE,7916.67,10,9734,0,7
54961,8500,8500,0.07,36,car,0.07,OWN,6300,13,9769,1,5
41326,13200,13200,0.12,36,credit_card,0.16,RENT,3791.67,10,16187,1,5
57425,3000,3000,0.2,60,other,0.2,MORTGAGE,4416.67,4,0,1,5
85229,19200,19200,0.22,60,credit_card,0.1,RENT,5666.67,5,17783,0,1
36931,13600,13600,0.19,60,credit_card,0.13,RENT,5651.33,13,24383,0,10
12114,6000,6000,0.08,36,vacation,0.1,MORTGAGE,5500,6,790,1,3
57120,22000,22000,0.15,60,debt_consolidation,0.29,MORTGAGE,3912,8,21633,0,10
85883,12000,12000,0.15,36,debt_consolidation,0.14,MORTGAGE,3333.33,10,16181,0,10
28326,5000,5000,0.18,36,vacation,0.14,RENT,8125,5,29602,0,10
74206,31050,30750,0.08,36,debt_consolidation,0.19,MORTGAGE,6500,15,71549,0,9
43999,10000,10000,0.08,36,major_purchase,0.13,RENT,6666.67,11,9261,0,1
87114,10000,10000,0.14,36,debt_consolidation,0.21,RENT,3750,4,18621,0,10
41413,13250,13250,0.08,36,debt_consolidation,0.23,RENT,2500,7,12957,0,1
43623,5000,5000,0.14,36,debt_consolidation,0.18,RENT,5208.33,9,18055,1,9
89511,14675,14675,0.13,36,debt_consolidation,0.25,RENT,3166.67,14,5727,0,1
22315,7000,6875,0.1,36,home_improvement,0.02,RENT,2375,3,922,0,1
100288,6000,6000,0.18,36,credit_card,0.33,OWN,1666.67,12,15055,2,1
43260,20000,20000,0.13,60,debt_consolidation,0.18,MORTGAGE,4500,13,22946,1,10
76173,7000,7000,0.12,36,debt_consolidation,0.32,MORTGAGE,3916.67,9,11648,3,10
88026,1500,1500,0.12,36,other,0.15,RENT,3625,9,11346,1,5
83857,35000,35000,0.18,36,debt_consolidation,0.16,RENT,11000,15,13766,1,n/a
46337,20000,20000,0.18,60,credit_card,0.13,OWN,6666.67,17,8039,1,6
34144,21000,21000,0.14,60,debt_consolidation,0.11,MORTGAGE,5333.33,8,19431,0,8
53780,12500,12475,0.06,36,car,0.15,RENT,4944.92,11,6014,0,2
101800,25000,2125,0.15,36,debt_consolidation,0.25,MORTGAGE,15416.67,24,245886,7,2
17016,9600,9600,0.14,60,debt_consolidation,0.1,RENT,5500,8,8359,2,3
9639,8100,8100,0.14,36,debt_consolidation,0.18,RENT,4600,9,2963,0,3
42760,15000,15000,0.15,36,debt_consolidation,0.2,MORTGAGE,3666.67,11,13843,1,5
18362,15000,14950,0.16,60,debt_consolidation,0.08,MORTGAGE,14000,14,5469,4,5
98619,11000,11000,0.11,36,debt_consolidation,0.17,MORTGAGE,5000,17,8734,0,3
19598,9600,9600,0.14,36,credit_card,0.19,OWN,5416.67,21,16278,1,8
94218,25000,25000,0.13,36,debt_consolidation,0.19,RENT,5000,11,4345,3,2
83646,14550,14550,0.13,36,debt_consolidation,0.21,MORTGAGE,4583.33,7,20141,0,10
56385,10000,10000,0.11,36,debt_consolidation,0.18,RENT,2500,6,11120,0,3
94994,24000,24000,0.11,60,debt_consolidation,0.21,OWN,8000,9,20247,0,2
38492,20000,19950,0.11,60,debt_consolidation,0.24,OWN,5200,11,15709,0,10
11868,25000,24975,0.11,36,credit_card,0.12,MORTGAGE,25000,14,37719,0,7
71057,7200,7200,0.18,36,home_improvement,0.02,MORTGAGE,3250,4,1301,1,4
92024,5000,5000,0.14,36,debt_consolidation,0.11,RENT,2916.67,5,4114,0,10
30137,20000,19975,0.16,60,debt_consolidation,0.16,MORTGAGE,5000,13,20337,3,10
26323,5600,5600,0.08,36,major_purchase,0.2,RENT,3166.67,12,32987,0,6
48554,20000,20000,0.08,36,credit_card,0.01,RENT,10400,5,6969,0,1
76933,6000,6000,0.09,36,other,0.17,MORTGAGE,12500,12,60368,2,1
29775,3200,3200,0.17,60,debt_consolidation,0.08,RENT,2609,9,5382,0,3
100072,24375,24375,0.14,36,credit_card,0.26,MORTGAGE,4583.33,11,27379,3,4
78792,25225,25225,0.12,36,debt_consolidation,0.31,MORTGAGE,6500,8,11736,0,10
13110,20000,19900,0.16,60,debt_consolidation,0.12,MORTGAGE,6666.67,12,20744,1,5
74037,30225,30225,0.18,36,credit_card,0.28,MORTGAGE,8333.33,21,28631,0,10
5465,7000,7000,0.07,36,credit_card,0.09,MORTGAGE,3352,14,14014,2,1
23345,35000,14869.55,0.16,60,home_improvement,0.26,MORTGAGE,6308.75,14,34883,0,10
59271,7575,7575,0.1,36,debt_consolidation,0.11,RENT,2375,3,5640,0,3
54197,15000,15000,0.13,36,other,0.17,RENT,4166.67,11,9066,0,2
45525,24000,24000,0.16,60,small_business,0.01,OWN,10000,8,0,3,10
94545,19800,19775,0.15,60,debt_consolidation,0.15,MORTGAGE,6666.67,10,46879,3,6
10785,9250,6475,0.11,60,small_business,0.03,MORTGAGE,8500,6,105060,0,4
42562,6000,6000,0.16,36,debt_consolidation,0.06,MORTGAGE,6916.67,7,6309,1,6
70606,3500,3500,0.15,36,other,0.07,RENT,5000,2,14064,0,1
102226,7200,5675,0.15,36,debt_consolidation,0.1,RENT,4500,7,6572,1,6
